YearHeader,Station,Purpose,Date,Stlkey,Year,O32_count,O32_weight,U32_weight,U32_count,Effective_skates_hauled,Max_depth_fm,Min_depth_fm,AvgNo_hook_skate,No_skates_hauled,Statarea,Year_Created,Total_halibut_count,Total_net_weight,Lat _Grid_target,Lon_Grid_target,Lat_fished,Lon_fished,Number_Records
2000,4143,Standard grid,17-Aug-00,20001227,2000,45,975,30,3,6.82,232,221,99,7,232,1998,48,"1,005",60.667,-146.817,60 39.99,146 49.00,1
2000,3078,Standard grid,1-Jul-00,20000467,2000,67,"2,090",320,43,7.1,76,40,101,7,160,1998,110,"2,410",56.333,-134.933,56 19.64,134 56.55,1
2000,2106,Standard grid,24-Jun-00,20000295,2000,33,993,16,2,6.96,108,104,99,7,112,1998,35,"1,009",52.167,-130.583,52 10.02,130 35.00,1
2000,6098,Standard grid,26-Jun-00,20001378,2000,51,"1,117",229,28,7.03,84,53,100,7,"520,174",1998,79,"1,346",52.167,-174.983,52 10.14,174 59.39,1
2000,4365,Standard grid,11-Jun-00,20000218,2000,25,688,94,13,6.96,23,22,100,7,261,1998,38,782,59.167,-153.433,59 10.00,153 25.88,1
2000,3007,Standard grid,5-Jun-00,20000049,2000,70,"2,608",118,14,7.03,137,136,100,7,140,1998,84,"2,726",54.5,-133.733,54 30.06,133 43.96,1
2000,4047,Standard grid,2-Jul-00,20000430,2000,7,261,20,2,6.96,67,65,99,7,200,1998,9,281,59,-139.683,59 00.00,139 41.16,1
2000,3015,Standard grid,23-Jun-00,20000325,2000,71,"3,427",187,24,7.03,87,62,100,7,141,1998,95,"3,614",54.667,-132.85,54 39.80,132 51.20,1
2000,6087,Standard grid,29-Jun-00,20001385,2000,65,"2,299",327,43,7.1,48,40,101,7,410,1998,108,"2,626",52,-173.9,52 00.78,173 54.69,1
2000,4353,Standard grid,26-Jun-00,20001127,2000,87,"2,295",76,9,7.1,113,75,101,7,261,1998,96,"2,371",58.833,-152.433,58 50.00,152 26.14,1
2000,4159,Standard grid,10-Jul-00,20000798,2000,317,"7,410",87,9,6.75,158,112,98,7,240,1998,326,"7,497",59.167,-147.583,59 10.20,147 35.03,1
2000,6091,Standard grid,24-Jun-00,20001373,2000,127,"2,382",208,23,6.68,93,65,96,7,"520,176",1998,150,"2,590",52,-176.35,51 59.81,176 21.14,1
2000,4354,Standard grid,20-Aug-00,20001342,2000,39,845,233,27,6.89,108,97,99,7,271,1998,66,"1,078",58.833,-152.75,58 50.00,152 45.12,1
2000,2091,Standard grid,15-Jul-00,20000451,2000,112,"3,508",37,4,6.89,117,115,100,7,102,1998,116,"3,545",51.833,-130.317,51 50.56,130 18.95,1
2000,7019,Standard grid,1-Jun-00,20000139,2000,100,"1,606",383,41,6.89,200,178,98,7,"543,167",1998,141,"1,989",54.833,-167.167,54 50.43,167 10.18,1
2000,5241,Standard grid,3-Jul-00,20001120,2000,54,"1,197",16,2,1.17,129,114,98,1,300,1998,56,"1,213",55.667,-156.033,55 40.00,156 00.81,1
2000,5160,Standard grid,8-Jul-00,20001328,2000,124,"3,214",29,3,6.82,116,107,98,7,310,1998,127,"3,243",55,-158.417,54 59.84,158 24.98,1
2000,3098,Standard grid,3-Jun-00,20000009,2000,97,"2,260",434,54,6.96,139,109,100,7,170,1998,151,"2,694",57.167,-136.2,57 10.00,136 12.05,1
2000,5042,Standard grid,19-Aug-00,20001340,2000,29,514,47,5,4.13,122,89,99,4,290,1998,34,561,57.333,-154.95,57 20.00,154 57.19,1
2000,6080,Standard grid,21-Jun-00,20001370,2000,88,"1,662",231,26,6.96,144,94,100,7,410,1998,114,"1,893",51.833,-174.717,51 50.00,174 43.03,1
2000,3057,Standard grid,24-Jul-00,20000635,2000,67,"2,518",103,12,7.03,111,108,100,7,150,1998,79,"2,621",55.667,-134.617,55 40.19,134 37.06,1
2000,4369,Standard grid,10-Jun-00,20000216,2000,18,626,265,36,6.96,29,28,100,7,261,1998,54,892,59.333,-153.133,59 20.00,153 08.29,1
2000,2049,Standard grid,26-Aug-00,20001069,2000,4,135,7,1,6.96,90,84,100,7,90,1998,5,142,51,-129.267,50 59.95,129 16.02,1
2000,5029,Standard grid,31-Jul-00,20001170,2000,90,"1,631",75,8,6.89,128,119,100,7,290,1998,98,"1,706",56.833,-155.317,56 50.00,155 18.96,1
2000,4302,Standard grid,13-Jun-00,20000170,2000,37,790,29,3,6.96,203,120,100,7,280,1998,40,819,56.833,-151.667,56 49.98,151 39.95,1
2000,4107,Standard grid,2-Sep-00,20001440,2000,187,"3,697",106,11,6.89,102,86,100,7,230,1998,198,"3,803",59.5,-145.917,59 29.90,145 55.01,1
2000,3073,Standard grid,1-Jul-00,20000465,2000,70,"2,193",121,14,7.03,140,111,100,7,161,1998,84,"2,314",56.167,-134.633,56 09.46,134 38.59,1
2000,4140,Standard grid,16-Aug-00,20001226,2000,11,258,55,6,6.68,115,78,99,7,242,1998,17,312,60.5,-147.167,60 29.99,147 10.00,1
2000,3017,Standard grid,7-Jun-00,20000053,2000,84,"3,203",128,15,7.03,167,159,100,7,141,1998,99,"3,331",54.667,-133.433,54 39.84,133 26.22,1
2000,3055,Standard grid,23-Jul-00,20000633,2000,103,"2,578",133,15,7.1,124,75,101,7,151,1998,118,"2,711",55.667,-134.017,55 40.03,134 00.86,1
2000,4226,Standard grid,25-Jul-00,20000613,2000,78,"1,898",87,10,6.89,103,84,99,7,260,1998,88,"1,985",58.833,-150.817,58 50.02,150 49.02,1
2000,3077,Standard grid,12-Jul-00,20000475,2000,23,778,119,17,7.03,116,34,100,7,161,1998,40,897,56.333,-134.333,56 19.75,134 19.84,1
2000,7014,Standard grid,17-Jul-00,20000664,2000,7,110,220,32,6.96,84,83,100,7,"543,165",1998,39,330,54.833,-165.717,54 50.01,165 42.65,1
2000,2136,Standard grid,13-Jul-00,20000693,2000,26,399,117,14,6.89,64,49,99,7,112,1998,40,516,53,-130.583,53 00.00,130 35.08,1
2000,5261,Standard grid,3-Jun-00,20000200,2000,53,"1,179",35,4,6.96,123,113,100,7,290,1998,57,"1,213",56.333,-155.967,56 20.00,155 59.30,1
2000,2081,Standard grid,14-Aug-00,20001061,2000,37,557,108,12,6.96,67,66,99,7,102,1998,49,665,51.833,-129.233,51 50.03,129 14.07,1
2000,2047,Standard grid,23-Jul-00,20000965,2000,13,563,74,8,6.89,39,37,99,7,91,1998,21,638,51,-128.733,51 00.03,128 44.14,1
2000,6034,Standard grid,4-Aug-00,20000948,2000,62,"2,888",60,8,6.96,48,42,99,7,"530,168",1998,70,"2,948",53.333,-168.6,53 20.00,168 35.98,1
2000,2069,Standard grid,28-Aug-00,20001079,2000,13,341,20,2,6.96,27,25,100,7,102,1998,15,361,51.5,-129.25,51 30.01,129 14.94,1
2000,4145,Standard grid,16-Aug-00,20001224,2000,40,"1,224",111,16,6.61,222,19,99,7,242,1998,56,"1,335",60.833,-147.133,60 50.03,147 07.99,1
2000,6074,Standard grid,24-Jul-00,20000938,2000,97,"2,374",489,63,6.96,84,65,99,7,420,1998,160,"2,862",51.667,-176.333,51 40.91,176 20.28,1
2000,5141,Standard grid,7-Jul-00,20001327,2000,48,"1,014",64,7,6.89,148,138,99,7,320,1998,55,"1,078",54.5,-159,54 30.04,159 00.75,1
2000,4148,Standard grid,23-Jun-00,20000754,2000,56,"1,145",98,11,6.82,102,79,99,7,250,1998,67,"1,243",58.667,-148.883,58 39.88,148 53.05,1
2000,3114,Standard grid,17-Jun-00,20000094,2000,32,786,95,13,6.96,290,70,100,7,171,1998,45,881,58.167,-135.017,58 10.00,135 01.24,1
2000,2167,Standard grid,21-Jul-00,20000714,2000,63,"2,102",102,12,6.89,130,122,99,7,131,1998,75,"2,204",54.333,-133.433,54 20.00,133 25.91,1
2000,4267,Standard grid,30-Aug-00,20001409,2000,60,"1,842",38,4,6.96,109,92,99,7,270,1998,64,"1,880",58,-152.05,57 59.99,152 02.93,1
2000,4350,Standard grid,20-Aug-00,20001343,2000,21,387,98,11,6.82,121,107,98,7,271,1998,32,484,58.667,-152.733,58 40.00,152 43.73,1
2000,5273,Standard grid,22-Jul-00,20001139,2000,120,"2,626",251,28,6.96,124,106,100,7,290,1998,148,"2,877",56.667,-156.233,56 40.00,156 14.31,1
2000,4345,Standard grid,22-Aug-00,20001389,2000,116,"2,535",185,22,6.96,98,94,99,7,271,1998,138,"2,720",58.333,-153.65,58 20.00,153 39.05,1
2000,5034,Standard grid,2-Jun-00,20000198,2000,112,"2,232",177,19,7.03,142,137,100,7,290,1998,131,"2,408",57,-155.3,56 59.98,155 18.81,1
2000,2051,Standard grid,19-Jul-00,20000463,2000,22,499,202,22,6.89,57,45,99,7,91,1998,44,701,51.167,-128.2,51 09.96,128 12.15,1
2000,3084,Standard grid,1-Jun-00,20000002,2000,91,"2,283",403,50,7.03,91,78,100,7,160,1998,141,"2,687",56.5,-135.55,56 30.00,135 33.19,1
2000,3054,Standard grid,25-Jun-00,20000331,2000,55,"1,682",120,14,7.03,158,142,100,7,150,1998,69,"1,802",55.5,-134.9,55 29.82,134 54.12,1
2000,6005,Standard grid,17-Aug-00,20001101,2000,162,"4,868",44,6,6.96,134,74,99,7,380,1998,168,"4,912",52.667,-169.417,52 40.03,169 25.09,1
2000,6042,Standard grid,28-Jul-00,20000862,2000,86,"1,455",252,28,6.89,109,80,98,7,350,1998,114,"1,707",53.667,-165.5,53 39.91,165 29.96,1
2000,5167,Standard grid,14-Jun-00,20000273,2000,79,"2,010",49,7,6.96,112,109,99,7,310,1998,86,"2,059",55.167,-158.7,55 09.98,158 42.12,1
2000,4183,Standard grid,2-Jul-00,20000776,2000,74,"1,986",143,19,6.82,71,38,99,7,250,1998,93,"2,130",59.5,-150.183,59 30.03,150 11.02,1
2000,4281,Standard grid,8-Jul-00,20001348,2000,91,"2,813",15,2,6.96,116,95,100,7,260,1998,93,"2,828",58.5,-151.767,58 30.19,151 46.08,1
2000,2107,Standard grid,22-Jun-00,20000289,2000,121,"2,604",137,16,7.03,125,117,100,7,112,1998,137,"2,741",52.167,-130.867,52 09.93,130 52.01,1
2000,2071,Standard grid,24-Aug-00,20001055,2000,36,"1,365",27,3,6.96,94,91,100,7,102,1998,39,"1,392",51.5,-129.783,51 29.96,129 46.92,1
2000,4185,Standard grid,22-Jul-00,20000557,2000,25,508,307,37,6.82,98,49,99,7,240,1998,62,815,59.667,-148.217,59 40.00,148 13.12,1
2000,6086,Standard grid,29-Jun-00,20001384,2000,67,"1,992",368,50,7.03,56,34,100,7,410,1998,117,"2,360",52,-173.633,51 59.99,173 38.38,1
2000,4162,Standard grid,13-Jul-00,20000808,2000,50,"1,434",48,5,6.89,89,80,98,7,250,1998,55,"1,482",59.167,-148.55,59 09.96,148 33.02,1
2000,2068,Standard grid,5-Jun-00,20000064,2000,25,529,114,13,7.03,27,25,100,7,102,1998,38,643,51.5,-128.983,51 30.12,128 59.64,1
2000,5024,Standard grid,30-Jul-00,20001166,2000,97,"1,945",89,9,6.89,133,127,99,7,290,1998,106,"2,034",56.667,-155.633,56 40.00,155 38.02,1
2000,3120,Extra station,24-Jun-00,20000411,2000,36,"1,752",117,16,6.96,128,67,99,7,182,1998,52,"1,869",58.25,-136.433,58 15.00,136 26.05,1
2000,3009,Standard grid,16-Jun-00,20000312,2000,6,120,0,0,7.03,120,89,100,7,142,1998,6,120,54.667,-131.133,54 39.89,131 08.32,1
2000,4166,Standard grid,1-Jul-00,20000770,2000,8,163,0,0,6.68,74,71,98,7,250,1998,8,163,59.167,-149.85,59 09.89,149 50.99,1
2000,4009,Standard grid,5-Jun-00,20000018,2000,35,"1,030",80,10,7.03,85,82,100,7,185,1998,45,"1,110",58.167,-137.817,58 10.00,137 48.89,1
2000,4219,Standard grid,7-Aug-00,20000904,2000,33,533,82,9,6.82,115,104,98,7,260,1998,42,615,58.667,-150.483,58 40.00,150 29.20,1
2000,6046,Standard grid,18-Aug-00,20001104,2000,47,"1,241",9,1,6.96,351,80,99,7,"533,167",1998,48,"1,250",53.667,-167.467,53 40.14,167 28.00,1
2000,5234,Standard grid,1-Jul-00,20001112,2000,43,"1,273",9,1,1.79,160,143,99,2,300,1998,44,"1,282",55.333,-156.05,55 19.99,156 03.07,1
2000,4099,Standard grid,13-Jul-00,20000577,2000,10,468,94,13,6.96,35,33,100,7,220,1998,23,563,59.833,-144.3,59 50.00,144 17.98,1
2000,2044,Standard grid,24-Jul-00,20000967,2000,24,640,52,6,6.96,55,40,100,7,90,1998,30,692,50.833,-129,50 50.00,128 59.93,1
2000,4029,Standard grid,19-Jun-00,20000102,2000,45,891,450,52,7.03,54,49,100,7,190,1998,97,"1,340",58.667,-138.1,58 40.02,138 06.03,1
2000,4193,Standard grid,5-Jul-00,20000788,2000,31,858,61,7,6.82,113,59,100,7,250,1998,38,919,59.833,-149.2,59 49.97,149 12.16,1
2000,6021,Standard grid,6-Aug-00,20000953,2000,197,"7,343",56,6,6.96,107,99,99,7,"530,170",1998,203,"7,400",53,-170.25,52 59.98,170 15.00,1
2000,6027,Standard grid,4-Aug-00,20000949,2000,97,"3,579",27,3,7.03,197,98,100,7,"530,168",1998,100,"3,606",53.167,-168.867,53 10.28,168 52.00,1
2000,4340,Standard grid,16-Aug-00,20001332,2000,70,"1,363",105,11,6.89,138,122,99,7,281,1998,81,"1,468",58,-154.233,58 00.00,154 14.20,1
2000,4063,Standard grid,5-Jul-00,20000439,2000,52,"1,400",44,5,6.89,134,117,99,7,210,1998,57,"1,444",59.167,-141.633,59 13.00,141 37.97,1
2000,4331,Standard grid,13-Aug-00,20001324,2000,33,733,25,3,6.89,134,126,99,7,281,1998,36,757,57.5,-154.917,57 30.00,154 54.95,1
2000,2065,Standard grid,18-Jul-00,20000457,2000,18,694,44,5,6.82,49,40,99,7,91,1998,23,738,51.5,-128.183,51 30.01,128 11.27,1
2000,3101,Extra station,13-Jun-00,20000132,2000,42,"1,132",98,13,6.96,252,79,100,7,171,1998,55,"1,230",57.333,-134.6,57 19.94,134 36.16,1
2000,4154,Standard grid,8-Jul-00,20000792,2000,170,"5,583",105,12,6.89,137,89,99,7,240,1998,182,"5,689",59,-148.233,59 00.08,148 13.96,1
2000,5005,Standard grid,11-Aug-00,20001318,2000,106,"2,113",180,19,6.82,126,106,98,7,290,1998,125,"2,293",56,-154.8,55 59.99,154 48.08,1
2000,4144,Standard grid,16-Aug-00,20001225,2000,61,"1,643",20,2,6.75,147,126,98,7,242,1998,63,"1,663",60.667,-147.15,60 39.96,147 09.01,1
2000,5256,Standard grid,17-Jun-00,20001143,2000,93,"2,195",118,12,7.03,128,126,100,7,300,1998,105,"2,312",56.167,-156.283,56 09.99,156 16.94,1
2000,2090,Standard grid,16-Jul-00,20000453,2000,43,"1,477",53,6,6.96,100,98,100,7,102,1998,49,"1,530",51.833,-130.05,51 50.03,130 03.38,1
2000,4344,Standard grid,2-Aug-00,20001174,2000,60,"1,327",85,10,6.82,97,93,97,7,271,1998,70,"1,412",58.333,-153.333,58 20.01,153 20.14,1
2000,3087,Standard grid,2-Jun-00,20000005,2000,82,"1,400",286,32,7.03,137,118,100,7,160,1998,114,"1,686",56.667,-135.867,56 40.01,135 52.16,1
2000,6071,Standard grid,27-Jul-00,20000945,2000,32,511,850,129,7.03,99,47,100,7,440,1998,161,"1,361",51.5,-178.75,51 30.83,178 45.55,1
2000,2056,Standard grid,25-Jul-00,20000973,2000,14,328,0,0,6.89,156,155,99,7,100,1998,14,328,51.167,-129.533,51 10.00,129 33.01,1
2000,5041,Standard grid,17-Aug-00,20001335,2000,145,"3,614",112,12,6.89,148,127,100,7,290,1998,157,"3,726",57.167,-155.883,57 10.00,155 53.26,1
2000,2147,Standard grid,4-Aug-00,20000835,2000,18,330,172,23,6.89,37,17,99,7,133,1998,41,502,53.667,-130.583,53 40.00,130 34.84,1
2000,4034,Standard grid,21-Jun-00,20000111,2000,35,"1,097",103,12,7.03,103,101,100,7,190,1998,47,"1,200",58.667,-139.7,58 40.00,139 42.10,1
2000,3115,Standard grid,17-Jun-00,20000095,2000,18,358,54,7,6.96,108,82,100,7,182,1998,25,412,58.167,-135.333,58 10.02,135 20.10,1
2000,4103,Standard grid,1-Sep-00,20001438,2000,177,"5,618",107,12,6.75,89,68,99,7,230,1998,189,"5,725",59.333,-146.583,59 20.07,146 35.00,1
2000,5046,Standard grid,18-Aug-00,20001336,2000,66,"1,759",0,0,6.89,124,37,99,7,290,1998,66,"1,759",57.333,-156.183,57 20.02,156 11.00,1
2000,2067,Standard grid,5-Jun-00,20000066,2000,12,193,84,9,7.03,78,24,100,7,91,1998,21,277,51.5,-128.717,51 29.95,128 42.84,1
2000,5036,Standard grid,5-Jun-00,20000208,2000,105,"2,198",68,7,6.96,169,140,100,7,290,1998,112,"2,266",57,-155.9,57 00.01,155 54.37,1
2000,5163,Standard grid,15-Jul-00,20000604,2000,110,"5,143",159,19,6.96,23,16,100,7,320,1998,129,"5,302",55,-159.283,54 59.95,159 18.20,1
2000,4108,Standard grid,1-Sep-00,20001436,2000,25,934,92,12,6.75,60,42,100,7,230,1998,37,"1,025",59.5,-146.583,59 29.99,146 34.98,1
2000,4334,Standard grid,13-Aug-00,20001326,2000,113,"2,265",51,5,6.68,168,159,97,7,281,1998,118,"2,315",57.667,-155.217,57 40.00,155 13.10,1
2000,3014,Standard grid,23-Jun-00,20000324,2000,36,"1,085",108,14,7.03,126,67,100,7,142,1998,50,"1,193",54.667,-132.567,54 39.86,132 33.97,1
2000,4342,Standard grid,21-Aug-00,20001344,2000,67,"1,411",81,9,6.96,108,107,99,7,271,1998,76,"1,492",58.167,-153.633,58 10.00,153 38.04,1
2000,5044,Standard grid,18-Aug-00,20001338,2000,50,980,8,1,3.68,156,155,99,4,290,1998,51,989,57.333,-155.567,57 20.00,155 34.28,1
2000,6019,Standard grid,4-Aug-00,20000950,2000,197,"7,942",99,12,6.96,253,44,99,7,"530,169",1998,209,"8,041",53,-169.15,53 00.03,169 08.77,1
2000,2063,Standard grid,20-Aug-00,20001045,2000,18,539,15,2,6.96,116,106,100,7,102,1998,20,554,51.333,-129.517,51 20.02,129 30.99,1
2000,4337,Standard grid,21-Jun-00,20001161,2000,57,994,68,8,6.89,161,157,99,7,281,1998,65,"1,062",57.833,-154.883,57 50.00,154 53.43,1
2000,7091,Standard grid,12-Jun-00,20000152,2000,106,"4,053",18,2,7.1,143,136,101,7,"593,178",1998,108,"4,071",59.5,-178.283,59 30.52,178 16.90,1
2000,4220,Standard grid,7-Aug-00,20000905,2000,98,"1,734",126,13,6.96,114,107,100,7,260,1998,111,"1,860",58.667,-150.817,58 40.00,150 49.02,1
2000,2061,Standard grid,27-Aug-00,20001073,2000,23,723,55,6,6.96,136,133,100,7,91,1998,29,779,51.333,-128.983,51 20.02,128 59.12,1
2000,3010,Standard grid,16-Jun-00,20000311,2000,13,427,29,3,7.03,130,92,100,7,142,1998,16,456,54.667,-131.417,54 39.98,131 24.61,1
2000,5171,Standard grid,13-Jul-00,20000597,2000,50,"1,232",16,2,6.89,101,100,99,7,310,1998,52,"1,248",55.333,-158.983,55 20.07,158 59.69,1
2000,3005,Standard grid,7-Jun-00,20000055,2000,40,"1,093",91,13,7.03,134,70,100,7,142,1998,53,"1,184",54.5,-133.167,54 29.98,133 09.96,1
2000,4137,Standard grid,14-Aug-00,20001220,2000,35,847,21,3,6.89,80,56,100,7,242,1998,38,869,60.333,-147.517,60 19.94,147 31.00,1
2000,3018,Standard grid,5-Jun-00,20000048,2000,119,"5,120",87,11,7.03,141,127,100,7,140,1998,130,"5,207",54.667,-133.717,54 39.95,133 43.08,1
2000,2078,Standard grid,13-Jun-00,20000088,2000,22,641,18,2,7.03,96,86,100,7,91,1998,24,659,51.833,-128.433,51 50.05,128 25.99,1
2000,3088,Standard grid,11-Jun-00,20000127,2000,12,436,50,6,7.03,113,108,100,7,162,1998,18,486,56.833,-132.833,56 50.02,132 49.88,1
2000,3026,Standard grid,4-Jun-00,20000046,2000,46,"2,228",115,13,7.03,105,102,100,7,140,1998,59,"2,343",54.833,-134.017,54 50.11,134 01.02,1
2000,4336,Standard grid,6-Jun-00,20000209,2000,85,"1,913",192,22,6.96,130,126,99,7,281,1998,107,"2,105",57.833,-154.567,57 50.05,154 34.11,1
2000,3124,Standard grid,14-Jun-00,20000134,2000,11,190,16,2,6.96,160,156,99,7,183,1998,13,206,58.667,-135.05,58 40.00,135 03.08,1
2000,2113,Standard grid,24-Jun-00,20000297,2000,57,"1,498",112,12,6.96,95,89,99,7,112,1998,69,"1,610",52.333,-130.583,52 20.07,130 34.94,1
2000,5039,Standard grid,17-Aug-00,20001333,2000,73,"1,515",50,5,6.96,138,134,100,7,290,1998,78,"1,564",57.167,-155.267,57 10.00,155 15.85,1
2000,4160,Standard grid,9-Jul-00,20000796,2000,35,709,88,9,6.82,111,108,100,7,240,1998,44,798,59.167,-147.9,59 10.06,147 53.98,1
2000,4332,Standard grid,21-Jun-00,20001160,2000,69,"1,719",64,7,6.82,121,120,99,7,281,1998,76,"1,783",57.667,-154.583,57 40.00,154 34.96,1
2000,3093,Extra station,11-Jun-00,20000125,2000,22,822,90,12,7.03,89,60,100,7,162,1998,34,912,57.05,-133.083,57 02.97,133 04.90,1
2000,4169,Standard grid,12-Jul-00,20000804,2000,67,"1,477",73,9,6.82,89,83,99,7,240,1998,76,"1,550",59.333,-148.217,59 19.98,148 13.02,1
2000,6097,Standard grid,26-Jun-00,20001379,2000,42,822,194,25,6.89,84,48,98,7,"520,174",1998,67,"1,016",52.167,-174.717,52 10.16,174 43.11,1
2000,4079,Standard grid,22-Jul-00,20000504,2000,10,584,33,4,7.03,86,57,100,7,200,1998,14,618,59.667,-139.983,59 40.00,139 59.02,1
2000,4324,Standard grid,17-Jun-00,20000176,2000,110,"3,377",172,22,6.89,27,21,98,7,270,1998,132,"3,549",57.333,-152.3,57 20.05,152 17.91,1
2000,5175,Standard grid,13-Jul-00,20000596,2000,60,"1,321",10,1,7.03,88,87,100,7,310,1998,61,"1,331",55.5,-158.683,55 29.90,158 41.16,1
2000,7010,Standard grid,3-Jun-00,20000144,2000,44,827,208,23,6.96,191,175,99,7,"543,166",1998,67,"1,034",54.667,-166.583,54 40.11,166 35.05,1
2000,4153,Standard grid,9-Jul-00,20000794,2000,4,133,0,0,6.75,271,179,98,7,240,1998,4,133,59,-147.917,59 00.00,147 55.02,1
2000,4221,Standard grid,18-Aug-00,20001246,2000,108,"2,442",122,14,6.89,108,99,98,7,260,1998,122,"2,565",58.667,-151.133,58 40.00,151 07.62,1
2000,6031,Standard grid,13-Aug-00,20001086,2000,22,362,178,21,7.03,76,69,100,7,360,1998,43,540,53.333,-166.633,53 20.01,166 38.09,1
2000,2073,Standard grid,13-Jun-00,20000090,2000,31,668,51,5,6.96,79,76,100,7,91,1998,36,719,51.667,-128.433,51 39.96,128 26.09,1
2000,4164,Standard grid,26-Jul-00,20000731,2000,50,"1,616",39,4,6.68,88,81,99,7,250,1998,54,"1,655",59.167,-149.2,59 09.94,149 12.02,1
2000,3109,Extra station,9-Jun-00,20000120,2000,22,431,71,9,6.96,182,181,100,7,173,1998,31,502,57.833,-133.9,57 49.90,133 54.00,1
2000,4028,Standard grid,27-Jun-00,20000420,2000,39,"1,076",38,4,6.96,141,125,100,7,190,1998,43,"1,113",58.5,-139.7,58 30.00,139 41.50,1
2000,3028,Standard grid,15-Jun-00,20000309,2000,7,163,8,1,7.03,150,80,100,7,143,1998,8,171,55,-131.683,54 59.76,131 41.02,1
2000,7029,Standard grid,28-Jun-00,20000348,2000,11,212,36,4,7.1,174,161,101,7,"550,167",1998,15,248,55.167,-167.733,55 09.65,167 43.77,1
2000,7024,Standard grid,1-Jun-00,20000137,2000,44,734,209,24,6.82,172,149,97,7,"550,167",1998,68,944,55,-167.45,55 00.05,167 26.95,1
2000,3062,Standard grid,13-Jul-00,20000479,2000,51,"1,977",116,13,7.03,94,70,100,7,150,1998,64,"2,092",55.833,-134.617,55 50.45,134 38.11,1
2000,4043,Standard grid,23-Jul-00,20000509,2000,0,0,51,6,6.96,35,34,100,7,190,1998,6,51,59,-138.4,59 00.00,138 24.22,1
2000,6076,Standard grid,25-Jul-00,20000941,2000,49,"1,134",331,48,7.17,50,31,102,7,430,1998,97,"1,465",51.667,-177.417,51 40.86,177 25.45,1
2000,4092,Standard grid,10-Jul-00,20000565,2000,17,366,405,55,6.96,40,36,100,7,210,1998,72,771,59.833,-141.983,59 50.00,141 59.39,1
2000,6085,Standard grid,29-Jun-00,20001383,2000,63,"1,647",276,41,7.1,50,37,101,7,400,1998,104,"1,923",52,-173.367,51 59.77,173 22.37,1
2000,2055,Standard grid,19-Aug-00,20001043,2000,33,"1,020",0,0,6.89,158,126,100,7,91,1998,33,"1,020",51.167,-129.267,51 09.98,129 16.02,1
2000,6082,Standard grid,22-Jun-00,20001372,2000,110,"2,376",225,26,7.03,115,93,100,7,420,1998,136,"2,601",51.833,-175.267,51 50.41,175 16.20,1
2000,2124,Standard grid,6-Aug-00,20000977,2000,51,"1,523",34,4,6.96,82,78,99,7,112,1998,55,"1,558",52.667,-130.583,52 39.95,130 35.12,1
2000,6022,Standard grid,13-Aug-00,20001088,2000,4,66,107,14,6.96,124,104,99,7,360,1998,18,174,53.167,-166.933,53 09.99,166 56.02,1
2000,6093,Standard grid,28-Jun-00,20001382,2000,111,"2,120",141,16,5.72,86,71,100,6,400,1998,127,"2,261",52.167,-172.817,52 10.75,172 49.74,1
2000,5242,Standard grid,3-Jul-00,20001121,2000,25,743,38,4,6.96,141,138,99,7,300,1998,29,781,55.667,-156.317,55 40.01,156 19.05,1
2000,6056,Standard grid,26-Jul-00,20000854,2000,118,"2,308",93,10,6.89,157,110,98,7,360,1998,128,"2,400",53.833,-166.333,53 50.00,166 20.05,1
2000,6030,Standard grid,13-Aug-00,20001085,2000,19,283,187,21,6.89,146,127,98,7,360,1998,40,471,53.333,-166.367,53 19.98,166 22.04,1
2000,7062,Standard grid,7-Jul-00,20000358,2000,101,"2,633",0,0,7.03,211,166,101,7,"580,175",1998,101,"2,633",58.333,-175.283,58 20.10,175 16.68,1
2000,6014,Standard grid,7-Aug-00,20000955,2000,131,"3,456",59,6,6.96,150,123,99,7,"523,171",1998,137,"3,516",52.817,-171.583,52 48.98,171 35.16,1
2000,3056,Standard grid,23-Jul-00,20000634,2000,82,"2,263",58,7,7.03,114,109,100,7,150,1998,89,"2,322",55.667,-134.317,55 39.69,134 18.81,1
2000,5030,Standard grid,2-Jun-00,20000199,2000,136,"2,599",288,31,7.03,154,149,100,7,290,1998,167,"2,888",56.833,-155.617,56 49.98,155 37.06,1
2000,4250,Standard grid,31-Aug-00,20001410,2000,24,735,0,0,6.82,280,159,97,7,260,1998,24,735,57.833,-149.533,57 50.00,149 32.06,1
2000,3099,Standard grid,10-Jun-00,20000124,2000,9,388,18,4,7.03,86,55,100,7,163,1998,13,407,57.333,-133.433,57 20.00,133 26.08,1
2000,4299,Standard grid,10-Aug-00,20001007,2000,48,"1,779",9,1,6.96,82,80,100,7,280,1998,49,"1,788",56.667,-153.167,56 40.47,153 09.89,1
